nb_mots,nb_liens,nb_mots_sensibles,score_html,est_reponse,domaine_expediteur,jour_semaine,label
98,1,1,0.3888864371758042,0,banque.ma,Mercredi,0
113,1,0,0.17324988772388594,0,yahoo.com,Vendredi,0
155,1,0,0.8178604040080506,1,yahoo.com,Jeudi,0
125,4,1,0.21375310729948316,0,gmail.com,Lundi,0
104,0,1,0.9289506697490857,0,outlook.com,Mercredi,0
134,2,1,0.02287794522190345,0,yahoo.com,Mardi,0
86,4,0,0.9212711826193035,0,outlook.com,Vendredi,0
140,0,0,0.5891829926120628,1,outlook.com,Dimanche,0
132,2,0,0.7747421165128814,0,gmail.com,Lundi,0
110,1,1,0.3984925870644045,0,gmail.com,Samedi,0
94,0,3,0.9917162919088801,1,entreprise.ma,Jeudi,0
93,1,1,0.22755142756629043,1,outlook.com,Samedi,0
136,0,1,0.26434366263817477,0,yahoo.com,Samedi,0
156,1,1,0.051432444037472935,1,gmail.com,Dimanche,0
100,1,2,0.9404733630614383,0,gmail.com,Mercredi,0
133,0,1,0.4560293035986761,0,gmail.com,Vendredi,0
57,2,0,0.6748524147193492,0,gmail.com,Mercredi,0
102,0,2,0.6874407274628407,0,yahoo.com,Dimanche,0
119,3,0,0.8745020922826776,0,entreprise.ma,Dimanche,0
92,1,0,0.6649252506464093,0,gmail.com,Vendredi,0
91,2,0,0.5620211823041872,0,entreprise.ma,Jeudi,0
99,1,0,0.7103185241910436,0,entreprise.ma,Dimanche,0
128,0,0,0.7509707990031265,0,gmail.com,Mardi,0
114,0,0,0.18592794624848197,1,outlook.com,Dimanche,0
52,0,0,0.109667038976753,0,gmail.com,Dimanche,0
56,2,1,0.07484885048556311,0,outlook.com,Mardi,0
101,4,1,0.37405349452253667,0,gmail.com,Lundi,0
133,4,0,0.4980002398377452,0,yahoo.com,Dimanche,0
37,1,2,0.6156498982898608,0,outlook.com,Mercredi,0
105,1,0,0.9580345196896101,1,gmail.com,Mercredi,0
104,2,0,0.33078782020700626,0,gmail.com,Mercredi,0
161,2,1,0.7608740520772744,1,gmail.com,Mardi,0
108,3,0,0.5313576195948849,0,yahoo.com,Dimanche,0
131,3,1,0.22008993208691685,1,banque.ma,Lundi,0
124,2,1,0.6153054291287591,0,gmail.com,Mardi,0
56,1,1,0.9671761782897036,1,gmail.com,Samedi,0
143,3,0,0.1243082992512724,0,yahoo.com,Vendredi,0
126,2,0,0.507279764549229,0,gmail.com,Mercredi,0
135,0,1,0.051608354150528224,0,outlook.com,Dimanche,0
237,3,2,0.3212162988963623,0,gmail.com,Dimanche,0
57,2,0,0.6206026775939912,0,entreprise.ma,Vendredi,0
171,3,2,0.8410569360307546,0,yahoo.com,Samedi,0
111,1,2,0.730328421726071,1,gmail.com,Jeudi,0
128,1,0,0.4628567782154739,0,outlook.com,Dimanche,0
118,1,1,0.9092227571041466,0,outlook.com,Vendredi,0
107,0,0,0.30271466502377065,0,gmail.com,Vendredi,0
102,0,0,0.7539834102251664,0,gmail.com,Dimanche,0
129,3,0,0.47400902174766246,0,gmail.com,Vendredi,0
74,0,1,0.8986357546727757,0,yahoo.com,Dimanche,0
142,1,0,0.7974328216537602,0,gmail.com,Dimanche,0
107,4,0,0.9014696613070952,0,outlook.com,Dimanche,0
86,2,0,0.21424784894207338,0,entreprise.ma,Mardi,0
106,1,2,0.668150432116208,1,banque.ma,Vendredi,0
157,3,1,0.73846340808164,0,outlook.com,Samedi,0
103,2,2,0.7424142652825937,0,outlook.com,Mercredi,0
130,1,1,0.5040004504673375,0,outlook.com,Lundi,0
98,0,0,0.01125052234795254,0,inconnu,Jeudi,0
142,0,2,0.2614307838690749,0,gmail.com,Mercredi,0
140,3,2,0.3233008750043811,1,gmail.com,Lundi,0
175,3,0,0.8520366172817615,1,gmail.com,Mercredi,0
114,1,1,0.8408858171042203,0,yahoo.com,Vendredi,0
140,3,0,0.10468010403778327,0,gmail.com,Jeudi,0
122,1,2,0.9498358817712576,1,gmail.com,Dimanche,0
158,1,1,0.18245748665149097,0,yahoo.com,Mercredi,0
98,4,0,0.4143594513009211,0,inconnu,Jeudi,0
142,1,2,0.2151569661107554,0,inconnu,Mardi,0
114,2,0,0.8603324688293574,0,entreprise.ma,Mardi,0
118,1,1,0.7494020318593119,1,yahoo.com,Vendredi,0
122,1,0,0.35352880688780397,1,banque.ma,Vendredi,0
127,2,0,0.6818786260260554,0,banque.ma,Mardi,0
116,2,1,0.18436688417154234,1,inconnu,Mercredi,0
126,1,0,0.3822970923760016,0,outlook.com,Dimanche,0
167,2,0,0.3771075883381082,1,gmail.com,Lundi,0
149,1,0,0.2379366817213978,0,gmail.com,Lundi,0
146,1,0,0.8763120495828826,0,inconnu,Dimanche,0
106,1,0,0.6788457354791262,0,gmail.com,Mardi,0
93,2,0,0.2799393105637993,0,gmail.com,Lundi,0
148,1,1,0.2421207606290373,0,yahoo.com,Mercredi,0
146,1,0,0.017953470999239052,0,gmail.com,Lundi,0
164,1,2,0.34658225379235463,1,inconnu,Samedi,0
101,2,0,0.5267712833153182,1,gmail.com,Lundi,0
113,1,0,0.2777109419083764,0,gmail.com,Dimanche,0
70,2,1,0.70045827642977,1,inconnu,Samedi,0
108,0,0,0.41174952901126627,1,gmail.com,Dimanche,0
149,3,0,0.31631783701066785,0,banque.ma,Mardi,0
106,1,1,0.9390576587903312,0,yahoo.com,Jeudi,1
139,2,0,0.26280087728813906,1,outlook.com,Jeudi,0
114,0,0,0.39825762009665633,0,gmail.com,Mercredi,0
129,0,2,0.3822907885207719,0,yahoo.com,Jeudi,0
85,2,0,0.24119834567124832,0,gmail.com,Vendredi,0
122,1,0,0.2174767398104167,0,inconnu,Mardi,0
30,0,0,0.3023800188134036,1,gmail.com,Samedi,0
114,1,1,0.8642361699311809,0,gmail.com,Samedi,0
71,3,1,0.7670828872292905,1,banque.ma,Jeudi,0
156,2,1,0.6809995141600522,1,yahoo.com,Lundi,0
143,0,0,0.45710299264249343,0,outlook.com,Jeudi,0
134,1,0,0.5077539846326035,1,outlook.com,Mardi,0
165,0,0,0.26713884549346034,0,gmail.com,Lundi,0
91,2,1,0.07431591383591762,0,gmail.com,Lundi,0
172,0,1,0.33104055672048227,1,inconnu,Samedi,0
147,2,0,0.49558375599236615,0,gmail.com,Dimanche,0
112,2,0,0.057313046519332445,1,yahoo.com,Mardi,0
154,1,0,0.08823330205710644,0,outlook.com,Mercredi,0
86,2,0,0.26302523288456725,1,gmail.com,Mercredi,0
95,1,0,0.3670803735927616,0,entreprise.ma,Mardi,0
101,0,0,0.3933168111187052,0,yahoo.com,Samedi,0
104,1,2,0.11788606628800513,0,banque.ma,Dimanche,0
88,3,0,0.2258213545347888,0,gmail.com,Mardi,0
156,1,0,0.2616472520636087,0,gmail.com,Mardi,0
112,2,0,0.0676348762012462,0,entreprise.ma,Lundi,0
130,0,1,0.3260997005896973,0,gmail.com,Dimanche,0
102,0,0,0.07222157275550722,0,yahoo.com,Lundi,0
65,4,1,0.7034578431096701,0,entreprise.ma,Mardi,0
128,2,1,0.38604776655731043,0,outlook.com,Samedi,0
62,2,0,0.3267523893783747,1,yahoo.com,Lundi,0
117,3,1,0.1265221715036069,1,gmail.com,Vendredi,0
78,2,0,0.2265036554448958,0,entreprise.ma,Mardi,0
179,1,0,0.2327052089391236,0,gmail.com,Dimanche,0
147,3,2,0.985204214873303,0,inconnu,Lundi,0
123,1,1,0.8353493795084933,0,gmail.com,Mercredi,0
157,0,0,0.015262291633431624,0,entreprise.ma,Mardi,0
94,1,0,0.6168365907684797,0,yahoo.com,Dimanche,0
136,2,1,0.25591009642192375,0,gmail.com,Dimanche,0
125,2,1,0.10437692881958427,0,yahoo.com,Mardi,0
127,2,1,0.7055997631197547,0,gmail.com,Mardi,0
158,0,0,0.13160554946834924,0,gmail.com,Jeudi,0
141,0,0,0.4437407795297357,1,gmail.com,Mardi,0
128,2,0,0.6321651648399242,1,banque.ma,Mercredi,0
70,2,1,0.5544947561549887,1,gmail.com,Lundi,0
91,3,3,0.9776290983027429,0,inconnu,Mardi,0
116,2,0,0.7857426131225226,0,gmail.com,Samedi,0
122,2,0,0.7741933761274897,0,outlook.com,Vendredi,0
86,2,0,0.35559539408103125,0,banque.ma,Samedi,1
192,1,0,0.008395492084141698,0,inconnu,Samedi,0
165,1,0,0.7344109296706883,1,gmail.com,Lundi,0
138,2,1,0.9997320842956724,1,outlook.com,Mercredi,0
122,0,0,0.4058791077436156,1,gmail.com,Jeudi,0
113,4,0,0.9855184989571174,1,yahoo.com,Dimanche,0
91,0,2,0.14170810953434643,0,entreprise.ma,Mercredi,0
122,1,2,0.2965123516367174,1,gmail.com,Samedi,0
127,3,0,0.17072693174247067,1,gmail.com,Jeudi,0
82,1,1,0.4751759729268158,0,gmail.com,Lundi,0
130,0,1,0.7969814015072204,0,gmail.com,Dimanche,0
115,0,2,0.3406616915379539,0,gmail.com,Jeudi,0
62,2,1,0.9062289371518715,0,banque.ma,Lundi,0
94,0,0,0.5448304133297851,0,gmail.com,Dimanche,0
107,2,0,0.46542441374187726,1,outlook.com,Mercredi,0
176,0,1,0.7870358421952763,0,entreprise.ma,Samedi,0
136,4,1,0.10144349704178457,0,outlook.com,Mercredi,0
79,0,2,0.7737524712106747,0,entreprise.ma,Jeudi,0
134,1,0,0.2429520001728267,0,outlook.com,Dimanche,0
73,3,0,0.28081254718323756,0,yahoo.com,Vendredi,0
152,2,1,0.5994537733200799,1,yahoo.com,Samedi,0
105,2,0,0.9019344250462051,0,inconnu,Samedi,0
117,2,1,0.5784069497708648,1,inconnu,Mercredi,0
159,2,1,0.648949348794487,0,outlook.com,Jeudi,0
81,1,0,0.7765945896052742,0,gmail.com,Mardi,0
78,0,0,0.25932475899248675,1,yahoo.com,Lundi,0
102,1,0,0.8272336728041425,1,yahoo.com,Mardi,0
151,1,1,0.41796014906714973,0,entreprise.ma,Dimanche,0
74,1,0,0.1756556934911625,1,outlook.com,Mardi,0
35,1,2,0.35011807946112494,0,yahoo.com,Mardi,0
106,1,2,0.24613111171822533,0,outlook.com,Jeudi,0
136,1,1,0.22871360513564587,0,gmail.com,Mercredi,0
156,3,0,0.28256319871916613,0,entreprise.ma,Samedi,0
106,2,0,0.1809308147420895,0,gmail.com,Mardi,0
107,6,0,0.6677017570826429,0,outlook.com,Dimanche,0
154,4,0,0.5799917570351172,0,gmail.com,Jeudi,0
63,1,0,0.6484418929834285,0,gmail.com,Mercredi,0
108,1,0,0.34372472382816044,0,gmail.com,Lundi,0
125,1,2,0.7697334025740443,1,inconnu,Mercredi,0
133,2,1,0.12960874095416475,0,outlook.com,Mercredi,0
104,1,1,0.5711367094613602,0,yahoo.com,Mardi,0
121,7,0,0.2754529722464739,1,entreprise.ma,Dimanche,0
45,0,0,0.5276099006976114,0,outlook.com,Jeudi,0
100,3,0,0.32363717524023916,0,outlook.com,Samedi,0
133,1,0,0.7905117650912953,0,yahoo.com,Dimanche,0
90,1,0,0.8912718388380946,0,gmail.com,Vendredi,0
121,1,0,0.7425812233716312,0,gmail.com,Lundi,0
133,1,0,0.1755837128492468,1,gmail.com,Jeudi,0
109,1,0,0.2748668983883623,0,outlook.com,Samedi,0
125,1,1,0.9193580655184158,0,gmail.com,Mardi,0
91,1,0,0.4372201276582013,0,yahoo.com,Jeudi,0
113,0,2,0.9411804093492668,0,yahoo.com,Samedi,0
138,2,1,0.3924516888622668,1,gmail.com,Vendredi,0
124,1,0,0.9517746605906637,1,inconnu,Lundi,0
102,1,0,0.925738987733331,0,inconnu,Dimanche,0
126,0,1,0.6605268899866162,1,gmail.com,Mercredi,0
141,1,1,0.00882704846150284,1,entreprise.ma,Samedi,0
58,0,1,0.4003346819759369,0,yahoo.com,Lundi,0
154,3,0,0.9112351296955958,1,entreprise.ma,Dimanche,0
109,4,1,0.8851102891081147,1,gmail.com,Vendredi,0
132,1,0,0.18738780009611367,0,gmail.com,Lundi,0
155,0,2,0.3991824959691026,0,banque.ma,Samedi,0
78,1,2,0.8355099278794716,1,banque.ma,Lundi,0
98,2,0,0.5778778532500544,0,yahoo.com,Mardi,0
111,0,0,0.8472992334462006,1,banque.ma,Mercredi,0
96,0,0,0.826567384448563,0,outlook.com,Vendredi,0
172,2,0,0.907482006952483,0,gmail.com,Mardi,0
94,2,0,0.1172205881945817,0,gmail.com,Lundi,0
103,2,1,0.14521514145351566,0,gmail.com,Lundi,0
126,1,1,0.08280902896905251,0,entreprise.ma,Dimanche,0
83,2,0,0.9352688410954316,1,inconnu,Jeudi,0
108,2,1,0.47516238437789315,0,yahoo.com,Mardi,0
129,2,0,0.06432528348244815,0,outlook.com,Vendredi,0
110,1,0,0.32152990251404123,0,entreprise.ma,Vendredi,0
117,2,0,0.35141264112996684,0,gmail.com,Dimanche,0
104,1,1,0.8095598234767573,1,gmail.com,Vendredi,0
74,3,1,0.7354768921709229,1,yahoo.com,Samedi,0
129,1,0,0.689387049562569,0,outlook.com,Samedi,0
172,2,0,0.021863552591378732,0,banque.ma,Samedi,0
120,0,0,0.9106957964263788,0,gmail.com,Vendredi,0
126,0,0,0.21555526691574156,0,yahoo.com,Lundi,0
140,3,0,0.6290614046926778,1,entreprise.ma,Samedi,0
81,3,0,0.06181904301141916,0,gmail.com,Lundi,0
171,0,1,0.0815260918720545,0,yahoo.com,Dimanche,0
126,1,1,0.009577296130122148,0,gmail.com,Mardi,0
168,1,0,0.5659276445453306,1,yahoo.com,Mercredi,0
98,3,2,0.6293796696169047,1,entreprise.ma,Dimanche,0
174,1,2,0.050462303233228756,1,gmail.com,Vendredi,0
143,1,0,0.2904848847640389,1,entreprise.ma,Lundi,0
136,1,2,0.8514544141780167,1,gmail.com,Mardi,0
127,3,2,0.10130836682291411,1,gmail.com,Vendredi,0
112,4,0,0.21654716455333123,1,yahoo.com,Mercredi,0
156,0,0,0.42439120847242706,1,banque.ma,Vendredi,0
124,1,0,0.842274102633116,0,gmail.com,Samedi,0
60,1,0,0.25484905447520423,0,gmail.com,Jeudi,0
86,0,1,0.9971370153633421,0,outlook.com,Vendredi,0
114,0,2,0.35526181313852834,0,yahoo.com,Jeudi,0
129,2,1,0.3864486584836231,1,gmail.com,Mercredi,0
118,1,2,0.12210620423079432,1,gmail.com,Jeudi,0
156,2,0,0.6801979008565308,0,entreprise.ma,Mercredi,0
61,2,0,0.2434651827844816,0,inconnu,Mardi,0
124,1,2,0.6288675952950463,1,gmail.com,Jeudi,0
65,1,1,0.22315772840292658,0,outlook.com,Samedi,0
142,0,0,0.38787226722646795,0,gmail.com,Vendredi,0
117,1,1,0.8566720919544175,1,outlook.com,Vendredi,0
132,0,3,0.73890591147407,0,gmail.com,Mardi,0
94,2,0,0.15459089994372344,0,gmail.com,Dimanche,0
158,6,0,0.6077081673741014,0,entreprise.ma,Lundi,0
151,2,1,0.6286406516738093,0,gmail.com,Samedi,0
137,1,0,0.09056847350186104,0,gmail.com,Samedi,0
116,1,1,0.4658056543359358,0,inconnu,Mercredi,0
137,5,0,0.2606683956676079,0,inconnu,Samedi,0
98,0,0,0.46713014276348297,0,gmail.com,Lundi,0
145,4,0,0.777070991322875,1,outlook.com,Lundi,0
169,1,0,0.1582595598103197,0,outlook.com,Mardi,0
152,0,0,0.12330420558804378,0,yahoo.com,Mardi,0
98,0,2,0.26931649510577294,0,inconnu,Dimanche,0
130,0,1,0.9522754503465832,0,entreprise.ma,Dimanche,0
81,1,0,0.7478242111849663,0,entreprise.ma,Jeudi,0
137,2,1,0.019455862814546587,0,gmail.com,Samedi,0
133,0,1,0.40100484248337664,1,yahoo.com,Jeudi,0
63,1,1,0.2573979790803852,1,yahoo.com,Jeudi,0
85,0,1,0.6381445683721739,0,gmail.com,Jeudi,0
111,0,1,0.4592924535341931,0,gmail.com,Jeudi,0
110,1,0,0.9644985248639408,0,gmail.com,Vendredi,0
83,2,1,0.21897845098423818,0,gmail.com,Dimanche,0
131,2,1,0.5878564159989407,1,gmail.com,Mardi,0
127,1,1,0.7002100149902226,0,gmail.com,Mercredi,0
114,0,0,0.8255644893453816,1,gmail.com,Dimanche,0
97,4,0,0.4069710304280071,1,yahoo.com,Mercredi,0
151,4,1,0.6869219076574815,0,yahoo.com,Mercredi,0
169,1,2,0.3032014713842828,0,gmail.com,Mercredi,0
105,1,1,0.4354760923618203,0,inconnu,Mercredi,0
101,1,0,0.8956271312033992,0,outlook.com,Vendredi,0
134,1,0,0.9499076093309543,1,entreprise.ma,Dimanche,0
109,2,0,0.7188173469272647,0,inconnu,Mardi,0
115,0,0,0.374351890776185,0,gmail.com,Samedi,0
142,1,0,0.820057789974664,1,yahoo.com,Jeudi,0
62,1,1,0.025867081725420182,0,yahoo.com,Jeudi,0
159,0,2,0.10274591053942106,0,yahoo.com,Dimanche,0
122,0,0,0.6613737363753611,0,gmail.com,Jeudi,0
107,3,0,0.29124857527005743,0,entreprise.ma,Dimanche,0
117,2,0,0.9513862184004778,0,gmail.com,Mardi,0
118,1,0,0.43606061209230473,0,inconnu,Dimanche,0
68,0,1,0.429364820389177,0,entreprise.ma,Mardi,0
164,0,1,0.6780795101909313,0,outlook.com,Samedi,0
121,0,0,0.7675685623061896,0,gmail.com,Vendredi,0
133,1,0,0.4755587381251365,1,yahoo.com,Vendredi,0
148,0,1,0.21400090171172415,0,gmail.com,Samedi,0
89,1,0,0.7733086427256216,0,gmail.com,Jeudi,0
134,0,0,0.3203512748736276,1,entreprise.ma,Dimanche,0
111,1,0,0.1751107692938576,1,yahoo.com,Samedi,0
145,2,0,0.6316401899250133,1,yahoo.com,Mardi,0
56,1,1,0.0904536669903504,0,entreprise.ma,Jeudi,0
117,3,0,0.9713526750860549,0,gmail.com,Dimanche,0
101,4,0,0.632397264412137,0,outlook.com,Vendredi,0
132,3,1,0.9858955209217558,1,outlook.com,Samedi,0
134,1,0,0.33889342347863605,0,yahoo.com,Jeudi,0
98,1,1,0.9712051611903979,0,entreprise.ma,Vendredi,0
98,2,0,0.14556224772862358,0,inconnu,Dimanche,0
116,2,0,0.04069477234702845,0,yahoo.com,Lundi,0
93,1,2,0.03298406045460256,0,yahoo.com,Dimanche,0
145,0,0,0.4648703705992271,1,yahoo.com,Mercredi,0
108,2,0,0.08300419747859478,1,entreprise.ma,Lundi,0
32,0,1,0.5121678841676017,0,outlook.com,Samedi,0
108,2,1,0.3275005035089005,1,gmail.com,Jeudi,0
88,0,3,0.3356289924741156,0,gmail.com,Jeudi,0
71,2,0,0.6356089965451698,0,inconnu,Mardi,0
82,3,0,0.16309800615162018,0,gmail.com,Mercredi,0
123,5,0,0.766553370339731,0,outlook.com,Vendredi,0
159,1,1,0.5820309197786347,0,entreprise.ma,Jeudi,0
129,2,1,0.9149446288475109,0,gmail.com,Vendredi,0
101,1,1,0.3648406537675234,1,outlook.com,Vendredi,0
133,0,0,0.9827149920671255,1,gmail.com,Vendredi,0
106,2,0,0.5758276467140232,0,inconnu,Dimanche,0
99,1,1,0.9734019561875338,0,gmail.com,Lundi,0
85,1,0,0.02706065404711533,0,yahoo.com,Vendredi,0
67,0,0,0.727976322412388,0,yahoo.com,Mardi,0
108,1,1,0.8166215242927363,0,entreprise.ma,Dimanche,0
124,2,1,0.053173286676487574,0,gmail.com,Lundi,0
117,2,0,0.5789696640162457,0,yahoo.com,Lundi,0
107,1,1,0.8019422935894484,0,gmail.com,Jeudi,0
91,1,1,0.5610387252230727,0,gmail.com,Mercredi,0
138,0,2,0.06381359040546664,1,entreprise.ma,Mercredi,0
80,1,0,0.6934472408983114,1,gmail.com,Samedi,0
143,2,0,0.06059691467330863,0,entreprise.ma,Jeudi,0
89,1,1,0.8174688950164385,0,entreprise.ma,Mercredi,0
97,2,0,0.043034183306694396,1,inconnu,Vendredi,0
75,2,0,0.1373973810103708,0,outlook.com,Mardi,0
104,2,0,0.2751075905232685,0,gmail.com,Vendredi,0
149,1,1,0.6333647922608,0,yahoo.com,Mercredi,0
135,0,0,0.976359099631306,0,inconnu,Mercredi,0
149,3,0,0.11782285261993442,0,banque.ma,Dimanche,0
135,5,0,0.14270766921391842,0,yahoo.com,Mardi,0
86,0,0,0.3688703967009803,0,inconnu,Lundi,0
110,0,1,0.8362191377553202,1,entreprise.ma,Lundi,0
96,1,1,0.46723095275081417,0,inconnu,Mardi,0
159,2,0,0.32161060025582167,0,outlook.com,Dimanche,1
84,1,0,0.5612038322088613,0,banque.ma,Lundi,0
146,2,1,0.26052319744575003,0,banque.ma,Dimanche,0
146,4,0,0.40115990724752093,0,gmail.com,Mercredi,0
174,1,0,0.3326051492320419,0,inconnu,Lundi,0
107,1,2,0.8041410224146459,0,gmail.com,Mercredi,0
141,2,1,0.9242557264380008,0,yahoo.com,Jeudi,0
188,2,0,0.7595721921569119,1,entreprise.ma,Vendredi,0
101,2,0,0.4390835760299835,1,outlook.com,Lundi,0
73,1,0,0.5043349774966638,0,banque.ma,Jeudi,0
63,2,1,0.12507369392943568,0,yahoo.com,Samedi,0
141,0,1,0.7468647111345378,1,yahoo.com,Lundi,0
63,0,0,0.5964756793950441,0,gmail.com,Jeudi,0
108,3,0,0.9024399961374364,1,yahoo.com,Mardi,0
133,5,1,0.2006111435751532,0,entreprise.ma,Jeudi,0
125,2,0,0.7597261219326121,0,gmail.com,Mercredi,0
132,0,0,0.6846716617191897,0,yahoo.com,Mardi,0
126,3,0,0.2658455338097522,1,gmail.com,Dimanche,0
158,0,1,0.6673786395408251,0,entreprise.ma,Mardi,0
91,0,0,0.9243733805766495,1,gmail.com,Mercredi,1
99,0,0,0.9184359876671189,1,entreprise.ma,Lundi,0
96,1,1,0.7196265745161413,0,yahoo.com,Mardi,0
144,3,0,0.0480731125340601,0,gmail.com,Lundi,0
147,2,2,0.8722643373201615,0,banque.ma,Vendredi,0
133,0,0,0.6577786070045399,0,yahoo.com,Dimanche,0
155,0,0,0.31043425318273443,1,outlook.com,Jeudi,0
84,0,0,0.1872503617056993,0,entreprise.ma,Dimanche,0
170,0,1,0.11620386299731711,0,outlook.com,Jeudi,0
165,1,0,0.05023689925776098,0,entreprise.ma,Mercredi,0
142,4,0,0.7541032479507565,1,entreprise.ma,Mercredi,0
173,1,1,0.23584299894327532,0,outlook.com,Samedi,0
70,4,0,0.02425293604325507,1,yahoo.com,Jeudi,0
104,0,1,0.3972706518419893,1,gmail.com,Vendredi,0
97,0,0,0.4826070805923389,1,inconnu,Mercredi,0
141,3,0,0.1692302309001269,0,inconnu,Vendredi,0
88,5,0,0.04404833616254977,0,yahoo.com,Samedi,0
142,1,0,0.18912548309806887,0,gmail.com,Mercredi,0
161,0,0,0.6791027618365744,0,gmail.com,Mardi,0
140,2,0,0.0822436772512064,1,outlook.com,Samedi,0
128,2,0,0.5550370305569938,0,gmail.com,Lundi,0
90,1,0,0.14641198790816667,0,entreprise.ma,Jeudi,0
94,2,0,0.19568917358041937,0,inconnu,Lundi,0
157,1,0,0.3930778832666987,0,inconnu,Samedi,0
143,1,0,0.10082533605373134,0,gmail.com,Jeudi,0
118,0,1,0.17320350278221286,0,inconnu,Samedi,0
107,0,0,0.34895241145135414,0,entreprise.ma,Mercredi,0
59,2,1,0.32966900549836686,0,gmail.com,Lundi,0
87,4,2,0.7492714856757319,0,yahoo.com,Samedi,0
177,1,1,0.07478230512642436,0,entreprise.ma,Samedi,0
81,2,1,0.8604507356663434,0,inconnu,Vendredi,0
125,1,0,0.8162321707394549,1,gmail.com,Samedi,0
150,0,1,0.7659916396919384,1,gmail.com,Mercredi,0
82,0,1,0.3093723624631325,0,yahoo.com,Samedi,0
125,3,0,0.8228817855407875,0,inconnu,Mardi,0
148,2,0,0.1828020802892808,0,inconnu,Lundi,0
120,1,1,0.12440920585502824,1,gmail.com,Lundi,0
206,0,0,0.044956333489487355,1,gmail.com,Dimanche,0
69,2,0,0.9393103630055759,0,inconnu,Mardi,0
151,0,1,0.3080108977052737,1,entreprise.ma,Jeudi,0
114,0,1,0.9176178801779059,0,inconnu,Mercredi,0
143,1,0,0.2726135615193297,0,banque.ma,Mardi,0
133,2,0,0.9075659593363495,1,gmail.com,Samedi,0
98,2,1,0.9039290528460883,0,entreprise.ma,Vendredi,0
126,0,0,0.9236760450107129,0,gmail.com,Mercredi,0
64,1,1,0.49615343928419375,1,entreprise.ma,Mardi,0
138,0,1,0.865946286798892,0,outlook.com,Mardi,0
128,0,0,0.9507658961673202,1,inconnu,Lundi,0
139,4,0,0.3246169418971795,0,inconnu,Lundi,0
151,1,0,0.4188744056825551,0,gmail.com,Lundi,0
131,0,2,0.719240187335744,0,gmail.com,Dimanche,0
124,0,1,0.3003598217233009,0,yahoo.com,Mercredi,1
93,0,0,0.753809308912659,1,banque.ma,Samedi,0
98,0,1,0.07389214521353393,1,entreprise.ma,Jeudi,0
155,1,0,0.5234983842885422,0,inconnu,Mercredi,0
163,3,1,0.1223134840837452,0,outlook.com,Lundi,0
112,1,2,0.29332347643667644,1,gmail.com,Lundi,0
121,0,0,0.258625392486472,1,gmail.com,Mercredi,0
92,0,1,0.8389320735626661,1,gmail.com,Samedi,0
155,2,0,0.19351725540619746,0,outlook.com,Samedi,0
139,0,0,0.8084479201591189,0,inconnu,Mardi,0
178,1,1,0.793960345907922,1,gmail.com,Mardi,0
93,1,0,0.4988830555572299,1,banque.ma,Lundi,0
108,1,0,0.23384325559612962,0,yahoo.com,Dimanche,0
126,1,1,0.22689633995622271,0,gmail.com,Lundi,0
139,2,1,0.4649246471158478,0,yahoo.com,Jeudi,0
113,6,1,0.00880900739351631,1,yahoo.com,Samedi,0
93,6,1,0.5313507546113662,1,inconnu,Mardi,0
146,5,1,0.9527795257670554,1,yahoo.com,Jeudi,0
141,1,0,0.1547068818625965,0,gmail.com,Lundi,0
92,2,0,0.5733456214756034,0,entreprise.ma,Samedi,0
160,0,1,0.9617786886444568,1,inconnu,Lundi,0
155,4,1,0.8605221394916002,0,outlook.com,Jeudi,0
124,1,1,0.8503801163813403,0,gmail.com,Jeudi,0
122,1,0,0.821849930396189,0,gmail.com,Lundi,0
136,2,1,0.3090236060561856,1,gmail.com,Vendredi,0
94,1,1,0.8906168312668122,0,gmail.com,Lundi,0
120,1,1,0.9413403512331711,0,inconnu,Mardi,0
55,0,0,0.4957924232990394,0,gmail.com,Samedi,0
146,1,0,0.35457104725945876,0,yahoo.com,Samedi,0
73,2,0,0.4142290156058561,0,outlook.com,Dimanche,0
165,0,0,0.3342064418312656,0,banque.ma,Lundi,0
110,2,1,0.21241844202454008,1,gmail.com,Mercredi,0
113,3,0,0.6184484702528894,0,yahoo.com,Lundi,0
101,3,0,0.5625968862453229,0,gmail.com,Vendredi,0
111,1,1,0.4625850710392756,1,gmail.com,Mardi,0
162,3,0,0.09584538668483178,0,gmail.com,Lundi,0
45,2,1,0.7968929647059998,0,outlook.com,Jeudi,0
158,0,0,0.1749335627507892,0,gmail.com,Dimanche,0
130,1,1,0.11456204339604814,1,yahoo.com,Mardi,0
83,2,1,0.6230713954829474,1,gmail.com,Mardi,0
87,3,3,0.3986443612377232,0,inconnu,Vendredi,0
170,2,0,0.05980847535232947,0,outlook.com,Samedi,0
91,1,0,0.3555683549610582,1,banque.ma,Jeudi,0
85,0,3,0.7717803522849628,0,gmail.com,Mercredi,0
154,2,0,0.6152492052170976,1,entreprise.ma,Lundi,0
130,4,0,0.3627860229869968,0,yahoo.com,Mercredi,0
91,0,0,0.19180479163458808,0,gmail.com,Samedi,0
126,2,0,0.6317956208047733,0,entreprise.ma,Jeudi,0
89,1,2,0.8875553009463553,0,entreprise.ma,Dimanche,0
